PlotTag,Species4,SppCommon,DBH,CrownStatus,TreeStatus,Year,PlotGrid,UTM.Easting,UTM.Northing,Transect No.,PlotRadiusm,PlotAreaha,SapAreaha,Elevationm,Aspectdeg,Slopeper,FirstMeasured,SecondMeasured,ThirdMeasured,Time9505yr,Time0515yr,ElevB,foresttype
p044,PIRU,red spruce,9.2,NA,1,2015,Core,280000,4866600,800,12.62,0.05,0.005048,725,112,52.57540999,1995,2005,2015,10,10,H,SF.firbirch
p044,BECO,mountain birch,7.8,NA,4,2015,Core,280000,4866600,800,12.62,0.05,0.005048,725,112,52.57540999,1995,2005,2015,10,10,H,SF.firbirch
p044,BEAL,yellow birch,3.4,NA,1,2015,Core,280000,4866600,800,12.62,0.05,0.005048,725,112,52.57540999,1995,2005,2015,10,10,H,SF.firbirch
p044,PIRU,red spruce,9.5,NA,1,2015,Core,280000,4866600,800,12.62,0.05,0.005048,725,112,52.57540999,1995,2005,2015,10,10,H,SF.firbirch
p044,ABBA,balsam fir,8,NA,4,2015,Core,280000,4866600,800,12.62,0.05,0.005048,725,112,52.57540999,1995,2005,2015,10,10,H,SF.firbirch
p044,PIRU,red spruce,3.3,NA,4,2015,Core,280000,4866600,800,12.62,0.05,0.005048,725,112,52.57540999,1995,2005,2015,10,10,H,SF.firbirch
p044,PIRU,red spruce,2.5,NA,4,2015,Core,280000,4866600,800,12.62,0.05,0.005048,725,112,52.57540999,1995,2005,2015,10,10,H,SF.firbirch
p044,ABBA,balsam fir,3.3,NA,1,2015,Core,280000,4866600,800,12.62,0.05,0.005048,725,112,52.57540999,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,4.6,S,1,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,3.1,S,2,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,2.8,NA,4,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,5.1,S,1,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,5.3,NA,5,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,6,NA,5,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,6.4,S,1,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,2.6,NA,5,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,4.7,S,1,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,BECO,mountain birch,7.4,NA,5,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,5.3,S,1,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,2.4,NA,4,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,4.6,NA,4,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,9.7,S,1,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,3.7,S,3,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,8.1,S,1,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,6.3,S,1,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,balsam fir,3.5,NA,5,2015,Core,280000,4866700,800,12.62,0.05,0.005048,750,76,50.83046939,1995,2005,2015,10,10,H,SF.firbirch
p046,ABBA,balsam fir,5.1,S,1,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p046,ABBA,balsam fir,3.6,S,5,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p046,ABBA,balsam fir,3.3,S,2,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p046,ABBA,balsam fir,5.5,S,2,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p046,ABBA,balsam fir,9.6,I,1,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p046,PIRU,red spruce,3.1,S,1,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p046,PIRU,red spruce,2.1,S,1,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p046,PIRU,red spruce,8.3,S,4,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p046,ABBA,balsam fir,5,S,1,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p046,PIRU,red spruce,8.3,S,1,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p046,PIRU,red spruce,2.9,S,1,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p046,ABBA,balsam fir,9,S,2,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p046,PIRU,red spruce,2.9,S,2,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p046,PIRU,red spruce,7.2,I,2,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p046,PIRU,red spruce,8.5,NA,1,2015,Core,280000,4866900,800,12.62,0.05,0.005048,750,46,34.08606251,1995,2005,2015,10,10,H,SF.spruce
p047,PIRU,red spruce,4.5,S,1,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,PIRU,red spruce,4,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,ABBA,balsam fir,2.9,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,PIRU,red spruce,6.3,S,1,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,ABBA,balsam fir,8.4,S,1,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,PIRU,red spruce,2.2,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,ABBA,balsam fir,6.9,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,SOAM,mountain ash,3.8,NA,5,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,UNKN,unknown,3.7,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,SOAM,mountain ash,5.5,I,1,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,UNKN,unknown,3.5,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,SOAM,mountain ash,5.6,I,1,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,ABBA,balsam fir,5.3,S,1,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,UNKN,unknown,3.3,NA,5,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,ABBA,balsam fir,4.4,S,1,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,ABBA,balsam fir,3.3,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,PIRU,red spruce,5.6,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,ABBA,balsam fir,9.3,S,1,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,UNKN,unknown,2,NA,5,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,PIRU,red spruce,3.1,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,ABBA,balsam fir,6.9,S,1,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,UNKN,unknown,3,NA,5,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,ABBA,balsam fir,6.8,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,SOAM,mountain ash,5.7,I,1,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,SOAM,mountain ash,5.1,NA,5,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,UNKN,unknown,5.2,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,UNKN,unknown,3.4,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,UNKN,unknown,2,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,SOAM,mountain ash,5.6,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,BECO,mountain birch,4.5,NA,4,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,ABBA,balsam fir,4,S,1,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p047,ABBA,balsam fir,7.6,S,1,2015,Core,280000,4867000,800,12.62,0.05,0.005048,750,62,7.831146544,1995,2005,2015,10,10,H,SF.spruce
p048,PIRU,red spruce,2.7,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,PIRU,red spruce,4.6,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,PIRU,red spruce,2,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,PIRU,red spruce,7.6,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,PIRU,red spruce,2.4,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,PIRU,red spruce,5.2,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,PIRU,red spruce,3.8,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,BEPA,paper birch,6,NA,4,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,ABBA,balsam fir,2.4,NA,4,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,ABBA,balsam fir,8.2,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,PIRU,red spruce,4.9,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,PIRU,red spruce,8.9,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,PIRU,red spruce,2.2,NA,2,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,ABBA,balsam fir,4.8,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,PIRU,red spruce,3.4,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,ABBA,balsam fir,5.3,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,ABBA,balsam fir,3,NA,4,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,PIRU,red spruce,4.4,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p048,PIRU,red spruce,3.1,NA,1,2015,Core,280000,4867200,800,12.62,0.05,0.005048,680,15,43.4812375,1995,2005,2015,10,10,M,SF.spruce
p049,FAGR,beech,4.1,S,1,2015,Core,280000,4867300,800,12.62,0.05,0.005048,670,22,30.21294154,1995,2005,2015,10,10,M,NH.wood
p049,FAGR,beech,4.5,S,1,2015,Core,280000,4867300,800,12.62,0.05,0.005048,670,22,30.21294154,1995,2005,2015,10,10,M,NH.wood
p049,FAGR,beech,4.3,S,1,2015,Core,280000,4867300,800,12.62,0.05,0.005048,670,22,30.21294154,1995,2005,2015,10,10,M,NH.wood
p049,ACPE,striped maple,6,NA,4,2015,Core,280000,4867300,800,12.62,0.05,0.005048,670,22,30.21294154,1995,2005,2015,10,10,M,NH.wood
p049,FAGR,beech,5.6,S,1,2015,Core,280000,4867300,800,12.62,0.05,0.005048,670,22,30.21294154,1995,2005,2015,10,10,M,NH.wood
p049,FAGR,beech,2.3,S,2,2015,Core,280000,4867300,800,12.62,0.05,0.005048,670,22,30.21294154,1995,2005,2015,10,10,M,NH.wood
p049,FAGR,beech,3.5,S,1,2015,Core,280000,4867300,800,12.62,0.05,0.005048,670,22,30.21294154,1995,2005,2015,10,10,M,NH.wood
p050,ACPE,striped maple,4.3,NA,1,2015,Core,280000,4867500,800,12.62,0.05,0.005048,620,36,28.67453858,1995,2005,2015,10,10,L,NH.wood
p050,FAGR,beech,3.9,NA,1,2015,Core,280000,4867500,800,12.62,0.05,0.005048,620,36,28.67453858,1995,2005,2015,10,10,L,NH.wood
p050,ACPE,striped maple,5.2,NA,2,2015,Core,280000,4867500,800,12.62,0.05,0.005048,620,36,28.67453858,1995,2005,2015,10,10,L,NH.wood
p050,FAGR,beech,3.8,NA,1,2015,Core,280000,4867500,800,12.62,0.05,0.005048,620,36,28.67453858,1995,2005,2015,10,10,L,NH.wood
p051,FAGR,beech,5.3,NA,1,2015,Core,280000,4867600,800,12.62,0.05,0.005048,600,40,5.435256041,1995,2005,2015,10,10,L,NH.wood
p051,FAGR,beech,2.1,NA,1,2015,Core,280000,4867600,800,12.62,0.05,0.005048,600,40,5.435256041,1995,2005,2015,10,10,L,NH.wood
p051,ACPE,striped maple,2.6,NA,1,2015,Core,280000,4867600,800,12.62,0.05,0.005048,600,40,5.435256041,1995,2005,2015,10,10,L,NH.wood
p051,FAGR,beech,3.3,NA,1,2015,Core,280000,4867600,800,12.62,0.05,0.005048,600,40,5.435256041,1995,2005,2015,10,10,L,NH.wood
p051,PIRU,red spruce,6,NA,1,2015,Core,280000,4867600,800,12.62,0.05,0.005048,600,40,5.435256041,1995,2005,2015,10,10,L,NH.wood
p051,FAGR,beech,2.4,NA,1,2015,Core,280000,4867600,800,12.62,0.05,0.005048,600,40,5.435256041,1995,2005,2015,10,10,L,NH.wood
p051,FAGR,beech,3.8,NA,1,2015,Core,280000,4867600,800,12.62,0.05,0.005048,600,40,5.435256041,1995,2005,2015,10,10,L,NH.wood
p051,FAGR,beech,4.6,NA,1,2015,Core,280000,4867600,800,12.62,0.05,0.005048,600,40,5.435256041,1995,2005,2015,10,10,L,NH.wood
p051,FAGR,beech,2.9,NA,1,2015,Core,280000,4867600,800,12.62,0.05,0.005048,600,40,5.435256041,1995,2005,2015,10,10,L,NH.wood
p051,FAGR,beech,2.7,NA,1,2015,Core,280000,4867600,800,12.62,0.05,0.005048,600,40,5.435256041,1995,2005,2015,10,10,L,NH.wood
p052,FAGR,beech,4.1,NA,1,2015,Core,280000,4867800,800,12.62,0.05,0.005048,535,28,15.28230425,1995,2005,2015,10,10,L,NH.high
p052,ACPE,striped maple,2.7,NA,1,2015,Core,280000,4867800,800,12.62,0.05,0.005048,535,28,15.28230425,1995,2005,2015,10,10,L,NH.high
p052,FAGR,beech,5.2,NA,4,2015,Core,280000,4867800,800,12.62,0.05,0.005048,535,28,15.28230425,1995,2005,2015,10,10,L,NH.high
p052,BEAL,yellow birch,9.2,NA,1,2015,Core,280000,4867800,800,12.62,0.05,0.005048,535,28,15.28230425,1995,2005,2015,10,10,L,NH.high
p053,FAGR,beech,4.9,S,1,2015,Core,280000,4867900,800,12.62,0.05,0.005048,520,0,22.16946626,1995,2005,2015,10,10,L,NH.high
p053,ACPE,striped maple,3,S,1,2015,Core,280000,4867900,800,12.62,0.05,0.005048,520,0,22.16946626,1995,2005,2015,10,10,L,NH.high
p053,ACPE,striped maple,2.4,S,1,2015,Core,280000,4867900,800,12.62,0.05,0.005048,520,0,22.16946626,1995,2005,2015,10,10,L,NH.high
p053,ABBA,balsam fir,4.4,S,2,2015,Core,280000,4867900,800,12.62,0.05,0.005048,520,0,22.16946626,1995,2005,2015,10,10,L,NH.high
p053,FAGR,beech,5.9,S,1,2015,Core,280000,4867900,800,12.62,0.05,0.005048,520,0,22.16946626,1995,2005,2015,10,10,L,NH.high
p053,FAGR,beech,2.7,S,4,2015,Core,280000,4867900,800,12.62,0.05,0.005048,520,0,22.16946626,1995,2005,2015,10,10,L,NH.high
p053,FAGR,beech,2.2,S,2,2015,Core,280000,4867900,800,12.62,0.05,0.005048,520,0,22.16946626,1995,2005,2015,10,10,L,NH.high
p053,FAGR,beech,2.8,S,2,2015,Core,280000,4867900,800,12.62,0.05,0.005048,520,0,22.16946626,1995,2005,2015,10,10,L,NH.high
p053,FAGR,beech,2.3,S,1,2015,Core,280000,4867900,800,12.62,0.05,0.005048,520,0,22.16946626,1995,2005,2015,10,10,L,NH.high
p053,ACPE,striped maple,2.5,S,1,2015,Core,280000,4867900,800,12.62,0.05,0.005048,520,0,22.16946626,1995,2005,2015,10,10,L,NH.high
p053,ACPE,striped maple,3.6,S,1,2015,Core,280000,4867900,800,12.62,0.05,0.005048,520,0,22.16946626,1995,2005,2015,10,10,L,NH.high
p053,ACPE,striped maple,3.9,S,1,2015,Core,280000,4867900,800,12.62,0.05,0.005048,520,0,22.16946626,1995,2005,2015,10,10,L,NH.high
p054,FAGR,beech,2,S,1,2015,Core,280000,4868100,800,12.62,0.05,0.005048,480,310,14.44981283,1995,2005,2015,10,10,L,NH.hemlock
p054,FAGR,beech,7.3,S,1,2015,Core,280000,4868100,800,12.62,0.05,0.005048,480,310,14.44981283,1995,2005,2015,10,10,L,NH.hemlock
p054,PIRU,red spruce,9.2,S,2,2015,Core,280000,4868100,800,12.62,0.05,0.005048,480,310,14.44981283,1995,2005,2015,10,10,L,NH.hemlock
p054,PIRU,red spruce,2.1,S,1,2015,Core,280000,4868100,800,12.62,0.05,0.005048,480,310,14.44981283,1995,2005,2015,10,10,L,NH.hemlock
p054,PIRU,red spruce,4.3,S,2,2015,Core,280000,4868100,800,12.62,0.05,0.005048,480,310,14.44981283,1995,2005,2015,10,10,L,NH.hemlock
p055,FAGR,beech,6.1,NA,1,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,FAGR,beech,2.5,NA,1,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,FAGR,beech,2.2,NA,1,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,FAGR,beech,4.3,NA,1,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,FAGR,beech,2.2,NA,1,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,FAGR,beech,5.6,NA,1,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,FAGR,beech,5.2,NA,1,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,FAGR,beech,4.1,NA,2,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,ABBA,balsam fir,6.8,NA,2,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,ABBA,balsam fir,2.9,NA,5,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,FAGR,beech,5,NA,1,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,ABBA,balsam fir,2.2,NA,4,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,ABBA,balsam fir,8.5,NA,1,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,FAGR,beech,7.2,NA,1,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,BEAL,yellow birch,8.5,NA,5,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,FAGR,beech,4.4,NA,1,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,ABBA,balsam fir,2.1,NA,4,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,ABBA,balsam fir,6.6,NA,1,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p055,ABBA,balsam fir,8.4,NA,1,2015,Core,280000,4868200,800,12.62,0.05,0.005048,460,70,3.540618264,1995,2005,2015,10,10,L,NH.high
p056,TSCA,hemlock,2.4,S,1,2015,Core,279000,4868400,790,12.62,0.05,0.005048,480,320,5.435256041,1995,2005,2015,10,10,L,SF.spruce
p056,FAGR,beech,2.3,S,1,2015,Core,279000,4868400,790,12.62,0.05,0.005048,480,320,5.435256041,1995,2005,2015,10,10,L,SF.spruce
p056,ABBA,balsam fir,4.1,S,1,2015,Core,279000,4868400,790,12.62,0.05,0.005048,480,320,5.435256041,1995,2005,2015,10,10,L,SF.spruce
p056,TSCA,hemlock,5.1,S,1,2015,Core,279000,4868400,790,12.62,0.05,0.005048,480,320,5.435256041,1995,2005,2015,10,10,L,SF.spruce
p056,TSCA,hemlock,5.3,S,1,2015,Core,279000,4868400,790,12.62,0.05,0.005048,480,320,5.435256041,1995,2005,2015,10,10,L,SF.spruce
p056,ABBA,balsam fir,3.5,S,1,2015,Core,279000,4868400,790,12.62,0.05,0.005048,480,320,5.435256041,1995,2005,2015,10,10,L,SF.spruce
p056,TSCA,hemlock,2,S,1,2015,Core,279000,4868400,790,12.62,0.05,0.005048,480,320,5.435256041,1995,2005,2015,10,10,L,SF.spruce
p056,TSCA,hemlock,6.2,S,1,2015,Core,279000,4868400,790,12.62,0.05,0.005048,480,320,5.435256041,1995,2005,2015,10,10,L,SF.spruce
p056,TSCA,hemlock,4.3,S,1,2015,Core,279000,4868400,790,12.62,0.05,0.005048,480,320,5.435256041,1995,2005,2015,10,10,L,SF.spruce
p056,TSCA,hemlock,3.4,S,1,2015,Core,279000,4868400,790,12.62,0.05,0.005048,480,320,5.435256041,1995,2005,2015,10,10,L,SF.spruce
p056,TSCA,hemlock,6.6,S,1,2015,Core,279000,4868400,790,12.62,0.05,0.005048,480,320,5.435256041,1995,2005,2015,10,10,L,SF.spruce
p056,TSCA,hemlock,2,S,1,2015,Core,279000,4868400,790,12.62,0.05,0.005048,480,320,5.435256041,1995,2005,2015,10,10,L,SF.spruce
p057,FAGR,beech,7.6,S,1,2015,Core,279000,4868500,790,12.62,0.05,0.005048,475,158,25.70664482,1995,2005,2015,10,10,L,NH.hemlock
p057,FAGR,beech,7.1,S,1,2015,Core,279000,4868500,790,12.62,0.05,0.005048,475,158,25.70664482,1995,2005,2015,10,10,L,NH.hemlock
p057,PIRU,red spruce,5.6,S,1,2015,Core,279000,4868500,790,12.62,0.05,0.005048,475,158,25.70664482,1995,2005,2015,10,10,L,NH.hemlock
p057,ABBA,balsam fir,6.4,S,1,2015,Core,279000,4868500,790,12.62,0.05,0.005048,475,158,25.70664482,1995,2005,2015,10,10,L,NH.hemlock
p057,FAGR,beech,3.4,S,1,2015,Core,279000,4868500,790,12.62,0.05,0.005048,475,158,25.70664482,1995,2005,2015,10,10,L,NH.hemlock
p057,FAGR,beech,2.4,S,1,2015,Core,279000,4868500,790,12.62,0.05,0.005048,475,158,25.70664482,1995,2005,2015,10,10,L,NH.hemlock
